Year,District,Hour_0,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_0_WeaponPercentage,Hour_1_WeaponPercentage,Hour_2_WeaponPercentage,Hour_3_WeaponPercentage,Hour_4_WeaponPercentage,Hour_5_WeaponPercentage,Hour_6_WeaponPercentage,Hour_7_WeaponPercentage,Hour_8_WeaponPercentage,Hour_9_WeaponPercentage,Hour_10_WeaponPercentage,Hour_11_WeaponPercentage,Hour_12_WeaponPercentage,Hour_13_WeaponPercentage,Hour_14_WeaponPercentage,Hour_15_WeaponPercentage,Hour_16_WeaponPercentage,Hour_17_WeaponPercentage,Hour_18_WeaponPercentage,Hour_19_WeaponPercentage,Hour_20_WeaponPercentage,Hour_21_WeaponPercentage,Hour_22_WeaponPercentage,Hour_23_WeaponPercentage,Hour_0_MostUsedWeapon,Hour_1_MostUsedWeapon,Hour_2_MostUsedWeapon,Hour_3_MostUsedWeapon,Hour_4_MostUsedWeapon,Hour_5_MostUsedWeapon,Hour_6_MostUsedWeapon,Hour_7_MostUsedWeapon,Hour_8_MostUsedWeapon,Hour_9_MostUsedWeapon,Hour_10_MostUsedWeapon,Hour_11_MostUsedWeapon,Hour_12_MostUsedWeapon,Hour_13_MostUsedWeapon,Hour_14_MostUsedWeapon,Hour_15_MostUsedWeapon,Hour_16_MostUsedWeapon,Hour_17_MostUsedWeapon,Hour_18_MostUsedWeapon,Hour_19_MostUsedWeapon,Hour_20_MostUsedWeapon,Hour_21_MostUsedWeapon,Hour_22_MostUsedWeapon,Hour_23_MostUsedWeapon
2012.0,Pacific,428,274,214,162,138,114,221,370,586,477,502,420,856,463,478,466,521,517,599,536,532,504,501,410,22.897196261682243,31.751824817518248,36.44859813084112,41.358024691358025,28.985507246376812,19.298245614035086,15.384615384615385,15.945945945945947,17.918088737201366,16.561844863731658,16.733067729083665,19.761904761904763,16.355140186915886,19.870410367170628,18.619246861924683,22.103004291845494,22.648752399232247,22.437137330754354,24.040066777963272,23.69402985074627,26.31578947368421,27.976190476190478,26.94610778443114,30.975609756097562,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,OTHER WEAPON,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2012.0,Rampart,387,311,236,171,131,101,141,185,331,314,290,305,671,320,377,419,429,468,527,496,546,477,519,440,46.51162790697674,55.30546623794213,59.32203389830508,59.64912280701754,53.43511450381679,59.4059405940594,44.680851063829785,31.891891891891895,31.1178247734139,35.03184713375796,34.13793103448276,37.704918032786885,28.315946348733235,37.8125,45.88859416445623,36.9928400954654,40.55944055944056,39.95726495726496,44.4022770398482,41.12903225806452,44.871794871794876,53.66876310272537,42.77456647398844,47.5,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2012.0,Southeast,366,274,237,178,137,154,190,312,436,437,510,431,979,478,529,576,512,511,579,527,607,607,522,468,49.18032786885246,48.54014598540146,48.52320675105485,50.0,45.25547445255474,51.94805194805194,34.21052631578947,39.743589743589745,41.97247706422018,48.05491990846682,44.90196078431373,54.060324825986086,34.62717058222676,53.13807531380753,55.19848771266541,50.520833333333336,49.0234375,53.42465753424658,42.487046632124354,50.664136622390885,51.23558484349259,54.03624382207578,49.616858237547895,50.21367521367522,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2012.0,Southwest,510,399,326,241,150,137,203,331,589,453,644,576,1159,641,662,735,702,727,697,690,704,637,640,527,40.98039215686274,48.1203007518797,51.533742331288344,48.13278008298755,41.333333333333336,42.33576642335766,32.01970443349754,38.670694864048336,28.522920203735147,41.501103752759384,33.22981366459628,38.88888888888889,28.99050905953408,39.0015600624025,40.03021148036254,40.54421768707483,37.89173789173789,40.30261348005502,37.30272596843616,39.710144927536234,44.17613636363637,43.4850863422292,40.9375,45.16129032258064,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2012.0,Topanga,360,204,154,122,84,85,130,211,422,313,355,318,941,396,445,512,538,559,551,488,500,442,441,340,27.22222222222222,46.07843137254902,55.1948051948052,49.18032786885246,45.23809523809524,38.82352941176471,28.46153846153846,25.59241706161137,23.22274881516588,20.447284345047922,21.408450704225352,25.157232704402517,15.727948990435706,23.232323232323232,22.247191011235955,25.1953125,21.37546468401487,25.581395348837212,23.049001814882033,22.540983606557376,32.6,36.65158371040724,34.69387755102041,39.11764705882353,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2012.0,Van Nuys,342,238,187,147,96,82,149,234,462,372,385,380,939,434,501,493,482,553,583,546,551,529,527,429,27.192982456140353,31.932773109243694,47.05882352941176,33.33333333333333,30.208333333333332,26.82926829268293,23.48993288590604,23.076923076923077,15.800865800865802,25.268817204301076,23.896103896103895,25.789473684210527,15.122470713525027,26.72811059907834,26.94610778443114,27.180527383367142,25.311203319502074,18.264014466546115,20.240137221269297,21.611721611721613,27.041742286751365,24.763705103969755,27.13472485768501,27.27272727272727,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2012.0,West LA,416,182,151,106,77,63,111,173,381,424,387,368,743,388,437,472,455,513,515,499,530,405,413,366,15.865384615384615,25.82417582417583,41.05960264900662,32.075471698113205,31.16883116883117,14.285714285714285,18.01801801801802,19.07514450867052,9.448818897637794,12.735849056603774,17.05426356589147,21.467391304347828,8.47913862718708,16.49484536082474,16.704805491990847,14.83050847457627,20.439560439560438,16.374269005847953,16.310679611650485,16.23246492985972,21.132075471698116,19.25925925925926,26.150121065375302,20.491803278688526,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2012.0,West Valley,468,244,176,138,86,79,141,196,361,324,414,361,929,376,413,468,437,496,540,514,484,504,447,410,23.504273504273502,27.049180327868854,44.31818181818182,39.85507246376812,27.906976744186046,25.31645569620253,20.56737588652482,17.857142857142858,14.127423822714682,15.432098765432098,20.28985507246377,23.545706371191137,15.608180839612487,20.74468085106383,23.728813559322035,25.213675213675213,22.42562929061785,25.201612903225808,21.296296296296298,29.961089494163424,30.165289256198346,24.6031746031746,27.740492170022375,32.4390243902439,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2012.0,Wilshire,323,193,165,143,79,75,103,173,360,352,423,382,771,386,398,437,442,428,442,433,494,367,350,317,28.482972136222912,45.59585492227979,44.24242424242424,46.15384615384615,43.037974683544306,36.0,37.86407766990291,31.213872832369944,23.61111111111111,28.125,31.914893617021278,36.910994764397905,19.32555123216602,32.38341968911917,31.4070351758794,35.01144164759725,32.126696832579185,30.140186915887853,28.95927601809955,31.177829099307157,32.388663967611336,37.87465940054496,35.14285714285714,38.801261829652994,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,77th Street,514,405,350,280,211,202,245,407,573,485,542,581,1160,596,645,686,673,701,767,729,822,798,728,612,45.525291828793776,54.32098765432099,51.714285714285715,50.357142857142854,44.07582938388626,49.00990099009901,33.87755102040816,32.67813267813268,41.012216404886566,41.23711340206185,40.59040590405904,43.373493975903614,29.655172413793103,48.15436241610738,48.21705426356589,43.87755102040816,44.27934621099554,46.3623395149786,39.765319426336376,44.03292181069959,46.228710462287104,48.62155388471178,44.09340659340659,51.633986928104584,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Central,278,286,266,167,106,109,150,186,309,311,371,374,488,383,397,431,383,424,399,367,342,349,355,343,42.44604316546763,54.89510489510489,60.526315789473685,50.29940119760479,49.056603773584904,40.36697247706422,36.0,38.70967741935484,26.537216828478964,33.11897106109325,33.692722371967655,37.70053475935829,28.278688524590162,36.81462140992167,38.79093198992443,36.19489559164733,36.81462140992167,38.443396226415096,40.100250626566414,40.05449591280654,40.058479532163744,42.693409742120345,38.309859154929576,44.02332361516035,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Devonshire,294,191,148,103,72,85,170,235,456,342,371,345,905,370,423,550,442,518,551,479,425,452,377,353,21.428571428571427,37.696335078534034,29.054054054054053,28.155339805825243,20.833333333333336,14.117647058823529,11.176470588235295,18.29787234042553,11.842105263157894,18.421052631578945,18.059299191374663,20.869565217391305,12.044198895027625,23.513513513513516,23.64066193853428,18.545454545454547,22.171945701357465,17.374517374517374,16.696914700544465,22.546972860125262,16.235294117647058,20.353982300884958,25.72944297082228,26.062322946175637,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Foothill,363,172,136,128,77,89,167,205,350,346,291,299,577,292,360,376,393,394,442,404,481,395,406,328,28.92561983471074,38.372093023255815,41.17647058823529,38.28125,28.57142857142857,21.34831460674157,20.958083832335326,20.975609756097562,21.714285714285715,21.38728323699422,28.865979381443296,35.11705685618729,21.663778162911612,29.10958904109589,32.77777777777778,30.0531914893617,28.75318066157761,27.66497461928934,28.28054298642534,28.960396039603957,28.274428274428274,34.68354430379747,26.354679802955665,30.182926829268293,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Harbor,361,253,207,143,136,113,167,245,456,259,315,290,576,362,370,422,378,486,519,527,519,481,448,356,30.47091412742382,37.94466403162055,43.96135265700483,32.16783216783217,27.941176470588236,24.778761061946902,16.766467065868262,20.0,14.912280701754385,26.254826254826252,31.428571428571427,27.93103448275862,19.09722222222222,28.176795580110497,22.972972972972975,29.85781990521327,27.77777777777778,27.983539094650205,24.084778420038536,27.703984819734345,29.865125240847785,31.600831600831604,32.36607142857143,32.30337078651686,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Hollenbeck,275,158,147,103,75,70,114,201,256,217,281,258,467,314,342,343,367,378,376,410,429,394,404,298,35.27272727272727,46.835443037974684,45.57823129251701,39.80582524271845,34.66666666666667,30.0,25.438596491228072,29.35323383084577,28.515625,34.56221198156682,41.637010676156585,38.372093023255815,32.54817987152035,36.94267515923567,33.33333333333333,39.067055393586,37.32970027247956,32.01058201058201,42.5531914893617,38.78048780487805,34.96503496503497,31.472081218274113,33.415841584158414,36.241610738255034,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Hollywood,493,500,417,265,146,101,127,128,361,296,381,284,582,328,335,376,356,410,454,403,420,403,445,491,35.09127789046653,52.0,58.992805755395686,61.13207547169811,43.83561643835616,38.613861386138616,39.37007874015748,27.34375,19.94459833795014,26.351351351351347,24.93438320209974,27.816901408450708,17.353951890034363,26.21951219512195,25.970149253731346,28.98936170212766,28.08988764044944,31.463414634146343,31.938325991189426,29.03225806451613,32.38095238095238,36.972704714640194,32.359550561797754,31.771894093686353,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Mission,458,275,210,158,128,117,170,275,410,375,378,367,897,416,447,493,513,573,657,606,662,578,609,493,23.144104803493452,34.909090909090914,40.95238095238095,29.746835443037973,36.71875,26.495726495726498,21.764705882352942,21.818181818181817,17.560975609756095,27.200000000000003,32.53968253968254,31.607629427792915,22.40802675585284,28.60576923076923,31.096196868008946,27.180527383367142,30.79922027290448,26.17801047120419,28.31050228310502,28.052805280528055,29.909365558912388,33.04498269896194,29.39244663382594,31.643002028397564,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,N Hollywood,536,283,249,166,127,122,178,243,385,376,431,385,1106,498,498,553,545,610,721,658,652,577,511,523,23.134328358208954,34.62897526501767,38.95582329317269,34.93975903614458,29.133858267716533,24.59016393442623,22.47191011235955,28.39506172839506,15.324675324675324,15.957446808510639,21.11368909512761,24.155844155844157,13.652802893309223,26.506024096385545,27.710843373493976,26.40144665461121,22.385321100917434,20.163934426229506,22.88488210818308,24.772036474164132,22.23926380368098,24.263431542461007,24.853228962818,23.900573613766728,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Newton,328,235,208,158,118,99,157,303,365,322,350,348,610,371,435,451,488,455,518,456,538,455,472,370,34.45121951219512,45.1063829787234,42.30769230769231,46.20253164556962,37.28813559322034,37.37373737373738,35.03184713375796,34.65346534653465,32.602739726027394,41.30434782608695,37.142857142857146,43.96551724137931,32.78688524590164,40.97035040431267,43.9080459770115,46.56319290465632,42.00819672131148,39.56043956043956,40.92664092664093,41.66666666666667,46.6542750929368,43.07692307692308,37.07627118644068,41.891891891891895,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Northeast,368,279,199,157,104,92,157,232,487,331,351,346,859,389,408,499,487,505,551,490,538,501,515,420,30.978260869565215,39.42652329749104,41.70854271356784,36.30573248407643,30.76923076923077,23.91304347826087,19.10828025477707,19.82758620689655,13.75770020533881,18.731117824773413,23.646723646723647,28.61271676300578,14.086146682188591,24.67866323907455,18.872549019607842,22.24448897795591,24.435318275154007,20.792079207920793,20.326678765880217,22.244897959183675,25.46468401486989,31.137724550898206,29.320388349514566,30.952380952380953,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Olympic,393,295,251,160,132,112,151,151,337,311,328,296,667,366,383,384,404,448,462,487,434,468,445,412,39.69465648854962,55.59322033898305,61.75298804780876,50.625,47.72727272727273,53.57142857142857,43.70860927152318,42.384105960264904,31.750741839762615,27.009646302250808,34.146341463414636,38.17567567567568,26.38680659670165,39.34426229508197,37.0757180156658,39.0625,40.099009900990104,36.160714285714285,36.36363636363637,35.728952772073924,40.55299539170507,44.230769230769226,39.550561797752806,40.77669902912621,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Pacific,391,276,192,152,132,113,201,335,491,435,459,472,886,486,493,507,495,555,580,512,527,484,483,425,29.411764705882355,38.768115942028984,44.27083333333333,36.18421052631579,37.121212121212125,30.08849557522124,19.900497512437813,19.701492537313435,22.403258655804482,24.137931034482758,22.657952069716774,25.423728813559322,18.623024830699777,24.897119341563787,24.543610547667345,26.232741617357004,25.252525252525253,26.846846846846844,27.75862068965517,28.7109375,30.170777988614798,29.958677685950413,33.95445134575569,32.70588235294118,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Rampart,420,300,238,146,114,105,132,186,299,315,310,293,553,330,373,372,387,421,466,484,510,489,453,430,44.52380952380952,55.333333333333336,60.08403361344538,45.89041095890411,50.877192982456144,51.42857142857142,40.909090909090914,36.55913978494624,34.448160535117054,33.65079365079365,42.58064516129032,42.32081911262799,28.57142857142857,42.12121212121212,41.8230563002681,40.86021505376344,40.82687338501292,39.42992874109264,41.201716738197426,41.11570247933884,51.37254901960784,45.194274028629856,50.77262693156733,49.06976744186046,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Southeast,361,262,220,172,153,139,188,297,417,414,464,430,826,474,498,547,535,527,507,547,601,564,523,488,45.70637119113574,56.10687022900763,56.81818181818182,55.81395348837209,56.86274509803921,46.043165467625904,42.02127659574468,42.42424242424242,43.645083932853716,52.41545893719807,48.922413793103445,53.95348837209303,44.30992736077482,56.32911392405063,54.21686746987952,59.04936014625228,56.26168224299065,54.26944971537002,46.15384615384615,50.822669104204756,49.08485856905158,53.01418439716312,46.845124282982795,51.229508196721305,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Southwest,451,316,240,213,171,130,208,325,481,501,624,584,1151,617,666,720,740,703,719,679,723,640,598,490,37.91574279379157,40.822784810126585,40.0,46.009389671361504,46.783625730994146,46.15384615384615,40.38461538461539,36.61538461538461,29.72972972972973,34.13173652694611,35.8974358974359,44.00684931506849,25.28236316246742,40.84278768233388,40.24024024024024,42.5,40.0,37.69559032716928,33.379694019471486,37.99705449189985,38.865836791148,41.09375,42.474916387959865,40.816326530612244,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
2013.0,Topanga,354,181,141,116,89,65,132,238,481,331,390,369,875,418,459,490,477,531,614,550,530,460,426,343,31.63841807909605,50.27624309392266,41.13475177304964,50.86206896551724,50.56179775280899,47.69230769230769,21.96969696969697,25.210084033613445,17.04781704781705,21.45015105740181,24.615384615384617,24.661246612466126,16.8,25.837320574162682,21.13289760348584,24.489795918367346,21.38364779874214,26.93032015065913,28.338762214983714,27.090909090909093,33.58490566037736,34.130434782608695,37.32394366197183,37.31778425655977,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE,BRUTE FORCE
